FiscalYear,MonthYear,Town,AdmMonth,FYMonthOrder,AdmYear,PrimaryDrug,AdmCount
2014,Dec-13,Vernon,12,6,2013,Heroin,14
2014,Dec-13,Vernon,12,6,2013,"Marijuana, Hashish, THC",
2014,Dec-13,Vernon,12,6,2013,Other Opiates and Synthetics,
2014,Jan-14,Voluntown,1,7,2014,Alcohol,
2014,Jan-14,Voluntown,1,7,2014,Heroin,
2014,Feb-14,Voluntown,2,8,2014,Alcohol,
2014,Feb-14,Voluntown,2,8,2014,Benzodiazepines,
2014,Feb-14,Voluntown,2,8,2014,Heroin,
2014,Feb-14,Voluntown,2,8,2014,"Marijuana, Hashish, THC",
2014,Mar-14,Voluntown,3,9,2014,Alcohol,
2014,Mar-14,Voluntown,3,9,2014,Cocaine,
2014,Mar-14,Voluntown,3,9,2014,Heroin,
2014,Mar-14,Voluntown,3,9,2014,Other Opiates and Synthetics,
2014,Jul-13,Voluntown,7,1,2013,Alcohol,
2014,Jul-13,Voluntown,7,1,2013,Crack,
2014,Jul-13,Voluntown,7,1,2013,Heroin,
2014,Jul-13,Voluntown,7,1,2013,Methamphetamines,
2014,Jul-13,Voluntown,7,1,2013,Other Opiates and Synthetics,
2014,Sep-13,Voluntown,9,3,2013,Alcohol,
2014,Sep-13,Voluntown,9,3,2013,Cocaine,
2014,Sep-13,Voluntown,9,3,2013,Heroin,
2014,Sep-13,Voluntown,9,3,2013,Other Opiates and Synthetics,
2014,Jan-14,Wallingford,1,7,2014,Cocaine,
2014,Jan-14,Wallingford,1,7,2014,Crack,
2014,Jan-14,Wallingford,1,7,2014,Heroin,11
2014,Jan-14,Wallingford,1,7,2014,"Marijuana, Hashish, THC",
2014,Jan-14,Wallingford,1,7,2014,Other Opiates and Synthetics,
2014,Jan-14,Wallingford,1,7,2014,Other Sedatives or Hypnotics,
2014,Feb-14,Wallingford,2,8,2014,Alcohol,18
2014,Feb-14,Wallingford,2,8,2014,Cocaine,
2014,Feb-14,Wallingford,2,8,2014,Crack,
2014,Feb-14,Wallingford,2,8,2014,Heroin,12
2014,Feb-14,Wallingford,2,8,2014,"Marijuana, Hashish, THC",
2014,Feb-14,Wallingford,2,8,2014,PCP,
2014,Mar-14,Wallingford,3,9,2014,Alcohol,7
2014,Mar-14,Wallingford,3,9,2014,Cocaine,
2014,Mar-14,Wallingford,3,9,2014,Heroin,14
2014,Mar-14,Wallingford,3,9,2014,"Marijuana, Hashish, THC",
2014,Mar-14,Wallingford,3,9,2014,Other Opiates and Synthetics,
2014,Apr-14,Wallingford,4,10,2014,Alcohol,20
2014,Apr-14,Wallingford,4,10,2014,Benzodiazepines,
2014,Apr-14,Wallingford,4,10,2014,Cocaine,
2014,Apr-14,Wallingford,4,10,2014,Heroin,11
2014,Apr-14,Wallingford,4,10,2014,"Marijuana, Hashish, THC",
2014,Apr-14,Wallingford,4,10,2014,Other Opiates and Synthetics,
2014,May-14,Wallingford,5,11,2014,Alcohol,11
2014,May-14,Wallingford,5,11,2014,Heroin,12
2014,May-14,Wallingford,5,11,2014,"Marijuana, Hashish, THC",
2014,May-14,Wallingford,5,11,2014,Non-Prescriptive Methadone,
2014,May-14,Wallingford,5,11,2014,Other,
2014,May-14,Wallingford,5,11,2014,Other Opiates and Synthetics,
2014,Jun-14,Wallingford,6,12,2014,Alcohol,10
2014,Jun-14,Wallingford,6,12,2014,Cocaine,
2014,Jun-14,Wallingford,6,12,2014,Heroin,36
2014,Jun-14,Wallingford,6,12,2014,"Marijuana, Hashish, THC",8
2014,Jun-14,Wallingford,6,12,2014,Non-Prescriptive Methadone,
2014,Jun-14,Wallingford,6,12,2014,Other,
2014,Jun-14,Wallingford,6,12,2014,Other Opiates and Synthetics,
2014,Jul-13,Wallingford,7,1,2013,Alcohol,19
2014,Jul-13,Wallingford,7,1,2013,Cocaine,
2014,Jul-13,Wallingford,7,1,2013,Heroin,12
2015,Jul-14,Seymour,7,1,2014,Heroin,11
2014,Jul-13,Wallingford,7,1,2013,"Marijuana, Hashish, THC",
2014,Jul-13,Wallingford,7,1,2013,Other,
2014,Jul-13,Wallingford,7,1,2013,Other Opiates and Synthetics,
2014,Aug-13,Wallingford,8,2,2013,Alcohol,18
2014,Aug-13,Wallingford,8,2,2013,Heroin,20
2014,Aug-13,Wallingford,8,2,2013,"Marijuana, Hashish, THC",
2014,Aug-13,Wallingford,8,2,2013,Other,
2014,Aug-13,Wallingford,8,2,2013,Other Opiates and Synthetics,
2014,Sep-13,Wallingford,9,3,2013,Alcohol,13
2014,Sep-13,Wallingford,9,3,2013,Benzodiazepines,
2014,Sep-13,Wallingford,9,3,2013,"Hallucinogens: LSD, DMS, STP, etc",
2014,Sep-13,Wallingford,9,3,2013,Heroin,12
2014,Sep-13,Wallingford,9,3,2013,"Marijuana, Hashish, THC",
2014,Sep-13,Wallingford,9,3,2013,Other Opiates and Synthetics,
2014,Oct-13,Wallingford,10,4,2013,Alcohol,24
2014,Oct-13,Wallingford,10,4,2013,Crack,
2014,Oct-13,Wallingford,10,4,2013,Heroin,26
2014,Oct-13,Wallingford,10,4,2013,"Marijuana, Hashish, THC",
2014,Oct-13,Wallingford,10,4,2013,Other Opiates and Synthetics,
2014,Nov-13,Wallingford,11,5,2013,Alcohol,13
2014,Nov-13,Wallingford,11,5,2013,Benzodiazepines,
2014,Nov-13,Wallingford,11,5,2013,Heroin,15
2014,Nov-13,Wallingford,11,5,2013,"Marijuana, Hashish, THC",
2014,Nov-13,Wallingford,11,5,2013,Methamphetamines,
2014,Nov-13,Wallingford,11,5,2013,Other,
2014,Nov-13,Wallingford,11,5,2013,Other Opiates and Synthetics,
2014,Dec-13,Wallingford,12,6,2013,Alcohol,14
2014,Dec-13,Wallingford,12,6,2013,Benzodiazepines,
2014,Dec-13,Wallingford,12,6,2013,Heroin,10
2014,Dec-13,Wallingford,12,6,2013,"Marijuana, Hashish, THC",
2014,Dec-13,Wallingford,12,6,2013,Other Opiates and Synthetics,
2014,Dec-13,Wallingford,12,6,2013,Other Sedatives or Hypnotics,
2014,Jan-14,Waterbury,1,7,2014,Alcohol,99
2014,Jan-14,Waterbury,1,7,2014,Benzodiazepines,
2014,Jan-14,Waterbury,1,7,2014,Cocaine,32
2014,Jan-14,Waterbury,1,7,2014,Crack,25
2014,Jan-14,Waterbury,1,7,2014,"Hallucinogens: LSD, DMS, STP, etc",
2014,Jan-14,Waterbury,1,7,2014,Heroin,112
2014,Jan-14,Waterbury,1,7,2014,Inhalants,
2014,Jan-14,Waterbury,1,7,2014,"Marijuana, Hashish, THC",81
2014,Jan-14,Waterbury,1,7,2014,Non-Prescriptive Methadone,
2014,Jan-14,Waterbury,1,7,2014,Other,
2014,Jan-14,Waterbury,1,7,2014,Other Opiates and Synthetics,12
2014,Jan-14,Waterbury,1,7,2014,PCP,6
2014,Feb-14,Waterbury,2,8,2014,Alcohol,95
2014,Feb-14,Waterbury,2,8,2014,Amphetamines,
2014,Feb-14,Waterbury,2,8,2014,Cocaine,23
2014,Feb-14,Waterbury,2,8,2014,Crack,12
2014,Feb-14,Waterbury,2,8,2014,"Hallucinogens: LSD, DMS, STP, etc",
2014,Feb-14,Waterbury,2,8,2014,Heroin,105
2014,Feb-14,Waterbury,2,8,2014,Inhalants,
2014,Feb-14,Waterbury,2,8,2014,"Marijuana, Hashish, THC",68
2014,Feb-14,Waterbury,2,8,2014,Other Opiates and Synthetics,12
2014,Feb-14,Waterbury,2,8,2014,Other Sedatives or Hypnotics,
2014,Feb-14,Waterbury,2,8,2014,PCP,8
2014,Mar-14,Waterbury,3,9,2014,Alcohol,128
2014,Mar-14,Waterbury,3,9,2014,Amphetamines,
2014,Mar-14,Waterbury,3,9,2014,Benzodiazepines,
2014,Mar-14,Waterbury,3,9,2014,Cocaine,36
2014,Mar-14,Waterbury,3,9,2014,Crack,16
2014,Mar-14,Waterbury,3,9,2014,"Hallucinogens: LSD, DMS, STP, etc",
2014,Mar-14,Waterbury,3,9,2014,Heroin,120
2014,Mar-14,Waterbury,3,9,2014,Inhalants,
2014,Mar-14,Waterbury,3,9,2014,"Marijuana, Hashish, THC",89
2014,Mar-14,Waterbury,3,9,2014,Methamphetamines,
2014,Mar-14,Waterbury,3,9,2014,Non-Prescriptive Methadone,
2014,Mar-14,Waterbury,3,9,2014,Other Opiates and Synthetics,21
2014,Mar-14,Waterbury,3,9,2014,Other Stimulants,
2014,Mar-14,Waterbury,3,9,2014,PCP,9
2014,Apr-14,Waterbury,4,10,2014,Alcohol,113
2014,Apr-14,Waterbury,4,10,2014,Benzodiazepines,
2014,Apr-14,Waterbury,4,10,2014,Cocaine,20
2014,Apr-14,Waterbury,4,10,2014,Crack,25
2014,Apr-14,Waterbury,4,10,2014,"Hallucinogens: LSD, DMS, STP, etc",
2014,Apr-14,Waterbury,4,10,2014,Heroin,121
2014,Apr-14,Waterbury,4,10,2014,Inhalants,
2014,Apr-14,Waterbury,4,10,2014,"Marijuana, Hashish, THC",80
2014,Apr-14,Waterbury,4,10,2014,Non-Prescriptive Methadone,
2014,Apr-14,Waterbury,4,10,2014,Other,
2014,Apr-14,Waterbury,4,10,2014,Other Opiates and Synthetics,21
2014,May-14,Waterbury,5,11,2014,Alcohol,132
2014,May-14,Waterbury,5,11,2014,Amphetamines,
2014,May-14,Waterbury,5,11,2014,Benzodiazepines,
2014,May-14,Waterbury,5,11,2014,Cocaine,24
2014,May-14,Waterbury,5,11,2014,Crack,20
2014,May-14,Waterbury,5,11,2014,Heroin,87
2014,May-14,Waterbury,5,11,2014,"Marijuana, Hashish, THC",85
2014,May-14,Waterbury,5,11,2014,Other Opiates and Synthetics,16
2014,May-14,Waterbury,5,11,2014,PCP,10
2014,Jun-14,Waterbury,6,12,2014,Alcohol,122
2014,Jun-14,Waterbury,6,12,2014,Benzodiazepines,
2014,Jun-14,Waterbury,6,12,2014,Cocaine,14
2014,Jun-14,Waterbury,6,12,2014,Crack,17
2014,Jun-14,Waterbury,6,12,2014,"Hallucinogens: LSD, DMS, STP, etc",
2014,Jun-14,Waterbury,6,12,2014,Heroin,121
2014,Jun-14,Waterbury,6,12,2014,"Marijuana, Hashish, THC",91
2014,Jun-14,Waterbury,6,12,2014,Methamphetamines,
2014,Jun-14,Waterbury,6,12,2014,Non-Prescriptive Methadone,
2014,Jun-14,Waterbury,6,12,2014,Other Opiates and Synthetics,27
2014,Jun-14,Waterbury,6,12,2014,PCP,
2014,Jul-13,Waterbury,7,1,2013,Alcohol,134
2014,Jul-13,Waterbury,7,1,2013,Benzodiazepines,
2014,Jul-13,Waterbury,7,1,2013,Cocaine,26
2014,Jul-13,Waterbury,7,1,2013,Crack,19
2014,Jul-13,Waterbury,7,1,2013,"Hallucinogens: LSD, DMS, STP, etc",
2014,Jul-13,Waterbury,7,1,2013,Heroin,114
2014,Jul-13,Waterbury,7,1,2013,Inhalants,6
2014,Jul-13,Waterbury,7,1,2013,"Marijuana, Hashish, THC",74
2014,Jul-13,Waterbury,7,1,2013,Non-Prescriptive Methadone,
2014,Jul-13,Waterbury,7,1,2013,Other Opiates and Synthetics,16
2014,Jul-13,Waterbury,7,1,2013,PCP,7
2014,Aug-13,Waterbury,8,2,2013,Alcohol,124
2014,Aug-13,Waterbury,8,2,2013,Benzodiazepines,
2014,Aug-13,Waterbury,8,2,2013,Cocaine,19
2014,Aug-13,Waterbury,8,2,2013,Crack,13
2014,Aug-13,Waterbury,8,2,2013,"Hallucinogens: LSD, DMS, STP, etc",
2014,Aug-13,Waterbury,8,2,2013,Heroin,112
2014,Aug-13,Waterbury,8,2,2013,"Marijuana, Hashish, THC",78
2014,Aug-13,Waterbury,8,2,2013,Other,
2014,Aug-13,Waterbury,8,2,2013,Other Opiates and Synthetics,21
2014,Aug-13,Waterbury,8,2,2013,PCP,
2014,Sep-13,Waterbury,9,3,2013,Alcohol,93
2015,Jun-15,Sharon,6,12,2015,Alcohol,6
2014,Sep-13,Waterbury,9,3,2013,Amphetamines,
2014,Sep-13,Waterbury,9,3,2013,Barbiturates,
2014,Sep-13,Waterbury,9,3,2013,Benzodiazepines,
2014,Sep-13,Waterbury,9,3,2013,Cocaine,16
2014,Sep-13,Waterbury,9,3,2013,Crack,22
2014,Sep-13,Waterbury,9,3,2013,"Hallucinogens: LSD, DMS, STP, etc",
2014,Sep-13,Waterbury,9,3,2013,Heroin,89
2014,Sep-13,Waterbury,9,3,2013,Inhalants,
2014,Sep-13,Waterbury,9,3,2013,"Marijuana, Hashish, THC",68
2014,Sep-13,Waterbury,9,3,2013,Other Opiates and Synthetics,15
2014,Sep-13,Waterbury,9,3,2013,PCP,13
2014,Oct-13,Waterbury,10,4,2013,Alcohol,117
2014,Oct-13,Waterbury,10,4,2013,Amphetamines,
2014,Oct-13,Waterbury,10,4,2013,Benzodiazepines,8
2014,Oct-13,Waterbury,10,4,2013,Cocaine,33
2014,Oct-13,Waterbury,10,4,2013,Crack,20
2014,Oct-13,Waterbury,10,4,2013,"Hallucinogens: LSD, DMS, STP, etc",
2014,Oct-13,Waterbury,10,4,2013,Heroin,122
2014,Oct-13,Waterbury,10,4,2013,Inhalants,
2014,Oct-13,Waterbury,10,4,2013,"Marijuana, Hashish, THC",85
2014,Oct-13,Waterbury,10,4,2013,Other,
2014,Oct-13,Waterbury,10,4,2013,Other Opiates and Synthetics,14
2014,Oct-13,Waterbury,10,4,2013,Other Stimulants,
2014,Oct-13,Waterbury,10,4,2013,PCP,11
2014,Nov-13,Waterbury,11,5,2013,Alcohol,96
2014,Nov-13,Waterbury,11,5,2013,Benzodiazepines,
2014,Nov-13,Waterbury,11,5,2013,Cocaine,20
2014,Nov-13,Waterbury,11,5,2013,Crack,12
2014,Nov-13,Waterbury,11,5,2013,"Hallucinogens: LSD, DMS, STP, etc",
2014,Nov-13,Waterbury,11,5,2013,Heroin,102
2014,Nov-13,Waterbury,11,5,2013,Inhalants,
2014,Nov-13,Waterbury,11,5,2013,"Marijuana, Hashish, THC",72
2014,Nov-13,Waterbury,11,5,2013,Non-Prescriptive Methadone,
2014,Nov-13,Waterbury,11,5,2013,Other Opiates and Synthetics,7
2014,Nov-13,Waterbury,11,5,2013,PCP,7
2014,Dec-13,Waterbury,12,6,2013,Alcohol,88
2014,Dec-13,Waterbury,12,6,2013,Benzodiazepines,
2014,Dec-13,Waterbury,12,6,2013,Cocaine,31
2014,Dec-13,Waterbury,12,6,2013,Crack,18
2014,Dec-13,Waterbury,12,6,2013,Heroin,99
2014,Dec-13,Waterbury,12,6,2013,Inhalants,
2014,Dec-13,Waterbury,12,6,2013,"Marijuana, Hashish, THC",72
2014,Dec-13,Waterbury,12,6,2013,Other Opiates and Synthetics,15
2014,Dec-13,Waterbury,12,6,2013,PCP,9
2014,Jan-14,Waterford,1,7,2014,Alcohol,8
2014,Jan-14,Waterford,1,7,2014,Heroin,
2014,Jan-14,Waterford,1,7,2014,"Marijuana, Hashish, THC",
2014,Jan-14,Waterford,1,7,2014,Methamphetamines,
2014,Feb-14,Waterford,2,8,2014,Alcohol,11
2014,Feb-14,Waterford,2,8,2014,Crack,
2014,Feb-14,Waterford,2,8,2014,Heroin,10
2014,Feb-14,Waterford,2,8,2014,"Marijuana, Hashish, THC",
2014,Mar-14,Waterford,3,9,2014,Alcohol,18
2014,Mar-14,Waterford,3,9,2014,Heroin,15
2014,Mar-14,Waterford,3,9,2014,"Marijuana, Hashish, THC",
2014,Mar-14,Waterford,3,9,2014,Other Opiates and Synthetics,
2014,Apr-14,Waterford,4,10,2014,Alcohol,12
2014,Apr-14,Waterford,4,10,2014,Crack,
2014,Apr-14,Waterford,4,10,2014,Heroin,8
2014,Apr-14,Waterford,4,10,2014,"Marijuana, Hashish, THC",
2014,Apr-14,Waterford,4,10,2014,Other Opiates and Synthetics,
2014,May-14,Waterford,5,11,2014,Alcohol,14
2014,May-14,Waterford,5,11,2014,Amphetamines,
2014,May-14,Waterford,5,11,2014,Heroin,9
2014,May-14,Waterford,5,11,2014,"Marijuana, Hashish, THC",
2014,May-14,Waterford,5,11,2014,Other Opiates and Synthetics,
2014,Jun-14,Waterford,6,12,2014,Alcohol,11
2014,Jun-14,Waterford,6,12,2014,Benzodiazepines,
2014,Jun-14,Waterford,6,12,2014,Heroin,
2014,Jun-14,Waterford,6,12,2014,"Marijuana, Hashish, THC",
2014,Jun-14,Waterford,6,12,2014,Other Opiates and Synthetics,
2014,Jul-13,Waterford,7,1,2013,Alcohol,22
2014,Jul-13,Waterford,7,1,2013,Heroin,9
2014,Jul-13,Waterford,7,1,2013,"Marijuana, Hashish, THC",
2014,Aug-13,Waterford,8,2,2013,Alcohol,12
2014,Aug-13,Waterford,8,2,2013,Benzodiazepines,
2014,Aug-13,Waterford,8,2,2013,Heroin,6
2014,Aug-13,Waterford,8,2,2013,"Marijuana, Hashish, THC",
2014,Aug-13,Waterford,8,2,2013,Other Opiates and Synthetics,
2014,Sep-13,Waterford,9,3,2013,Alcohol,12
2014,Sep-13,Waterford,9,3,2013,Cocaine,
2014,Sep-13,Waterford,9,3,2013,Heroin,10
2015,Apr-15,Shelton,4,10,2015,Heroin,25
2014,Sep-13,Waterford,9,3,2013,"Marijuana, Hashish, THC",
2014,Sep-13,Waterford,9,3,2013,Other Opiates and Synthetics,
2014,Oct-13,Waterford,10,4,2013,Alcohol,15
2014,Oct-13,Waterford,10,4,2013,Crack,
2014,Oct-13,Waterford,10,4,2013,"Hallucinogens: LSD, DMS, STP, etc",
2014,Oct-13,Waterford,10,4,2013,Heroin,8
2014,Oct-13,Waterford,10,4,2013,"Marijuana, Hashish, THC",
2014,Oct-13,Waterford,10,4,2013,Other Opiates and Synthetics,
2014,Nov-13,Waterford,11,5,2013,Alcohol,13
2014,Nov-13,Waterford,11,5,2013,Crack,
2014,Nov-13,Waterford,11,5,2013,Heroin,8
2014,Nov-13,Waterford,11,5,2013,"Marijuana, Hashish, THC",
2014,Dec-13,Waterford,12,6,2013,Alcohol,10
2014,Dec-13,Waterford,12,6,2013,Amphetamines,
2014,Dec-13,Waterford,12,6,2013,Heroin,8
2014,Dec-13,Waterford,12,6,2013,"Marijuana, Hashish, THC",
2014,Dec-13,Waterford,12,6,2013,Other Opiates and Synthetics,
2014,Jan-14,Watertown,1,7,2014,Alcohol,12
2014,Jan-14,Watertown,1,7,2014,Heroin,9
2014,Jan-14,Watertown,1,7,2014,"Marijuana, Hashish, THC",
2014,Jan-14,Watertown,1,7,2014,Other Opiates and Synthetics,
2014,Feb-14,Watertown,2,8,2014,Alcohol,11
2014,Feb-14,Watertown,2,8,2014,Cocaine,
2014,Feb-14,Watertown,2,8,2014,Crack,
2014,Feb-14,Watertown,2,8,2014,Heroin,7
2014,Feb-14,Watertown,2,8,2014,"Marijuana, Hashish, THC",
2014,Feb-14,Watertown,2,8,2014,Other Opiates and Synthetics,
2014,Mar-14,Watertown,3,9,2014,Alcohol,21
2014,Mar-14,Watertown,3,9,2014,Amphetamines,
2014,Mar-14,Watertown,3,9,2014,Cocaine,
2014,Mar-14,Watertown,3,9,2014,Heroin,8
2014,Mar-14,Watertown,3,9,2014,"Marijuana, Hashish, THC",
2014,Mar-14,Watertown,3,9,2014,Non-Prescriptive Methadone,
2014,Mar-14,Watertown,3,9,2014,Other Opiates and Synthetics,
2014,Apr-14,Watertown,4,10,2014,Alcohol,16
2014,Apr-14,Watertown,4,10,2014,Heroin,7
2014,Apr-14,Watertown,4,10,2014,Inhalants,
2014,Apr-14,Watertown,4,10,2014,"Marijuana, Hashish, THC",
2014,Apr-14,Watertown,4,10,2014,Other Opiates and Synthetics,6
2014,May-14,Watertown,5,11,2014,Alcohol,19
2014,May-14,Watertown,5,11,2014,Amphetamines,
2014,May-14,Watertown,5,11,2014,Crack,
2014,May-14,Watertown,5,11,2014,Heroin,16
2014,May-14,Watertown,5,11,2014,"Marijuana, Hashish, THC",
2014,May-14,Watertown,5,11,2014,Other Opiates and Synthetics,
2014,Jun-14,Watertown,6,12,2014,Alcohol,13
2014,Jun-14,Watertown,6,12,2014,Amphetamines,
2014,Jun-14,Watertown,6,12,2014,Benzodiazepines,
2014,Jun-14,Watertown,6,12,2014,Cocaine,
2014,Jun-14,Watertown,6,12,2014,Heroin,9
2014,Jun-14,Watertown,6,12,2014,"Marijuana, Hashish, THC",
2014,Jun-14,Watertown,6,12,2014,Other Opiates and Synthetics,
2014,Jul-13,Watertown,7,1,2013,Alcohol,11
2014,Jul-13,Watertown,7,1,2013,Cocaine,
2014,Jul-13,Watertown,7,1,2013,Crack,
2014,Jul-13,Watertown,7,1,2013,Heroin,7
2014,Jul-13,Watertown,7,1,2013,"Marijuana, Hashish, THC",
2014,Aug-13,Watertown,8,2,2013,Alcohol,14
2014,Aug-13,Watertown,8,2,2013,Heroin,16
2014,Aug-13,Watertown,8,2,2013,"Marijuana, Hashish, THC",
2014,Aug-13,Watertown,8,2,2013,Other Opiates and Synthetics,
2014,Aug-13,Watertown,8,2,2013,Other Sedatives or Hypnotics,
2014,Sep-13,Watertown,9,3,2013,Alcohol,9
2014,Sep-13,Watertown,9,3,2013,Heroin,7
2014,Sep-13,Watertown,9,3,2013,"Marijuana, Hashish, THC",
2014,Oct-13,Watertown,10,4,2013,Alcohol,12
2014,Oct-13,Watertown,10,4,2013,Cocaine,
2014,Oct-13,Watertown,10,4,2013,Crack,
2014,Oct-13,Watertown,10,4,2013,Heroin,7
2014,Oct-13,Watertown,10,4,2013,"Marijuana, Hashish, THC",
2014,Oct-13,Watertown,10,4,2013,Other Opiates and Synthetics,
2014,Nov-13,Watertown,11,5,2013,Alcohol,16
2014,Nov-13,Watertown,11,5,2013,Cocaine,
2014,Nov-13,Watertown,11,5,2013,Heroin,13
2014,Nov-13,Watertown,11,5,2013,"Marijuana, Hashish, THC",
2014,Nov-13,Watertown,11,5,2013,Other Opiates and Synthetics,
2014,Dec-13,Watertown,12,6,2013,Alcohol,11
2014,Dec-13,Watertown,12,6,2013,Cocaine,
2014,Dec-13,Watertown,12,6,2013,Crack,
2014,Dec-13,Watertown,12,6,2013,Heroin,9
2014,Dec-13,Watertown,12,6,2013,"Marijuana, Hashish, THC",
2014,Dec-13,Watertown,12,6,2013,Non-Prescriptive Methadone,
2014,Dec-13,Watertown,12,6,2013,Other Opiates and Synthetics,
2014,Dec-13,Watertown,12,6,2013,PCP,
2014,Jan-14,West Hartford,1,7,2014,Alcohol,23
2014,Jan-14,West Hartford,1,7,2014,Crack,
2014,Jan-14,West Hartford,1,7,2014,Heroin,19
2014,Jan-14,West Hartford,1,7,2014,"Marijuana, Hashish, THC",
2014,Jan-14,West Hartford,1,7,2014,Other Opiates and Synthetics,
2014,Jan-14,West Hartford,1,7,2014,PCP,
2014,Feb-14,West Hartford,2,8,2014,Alcohol,14
2014,Feb-14,West Hartford,2,8,2014,Heroin,11
2014,Feb-14,West Hartford,2,8,2014,"Marijuana, Hashish, THC",
2014,Feb-14,West Hartford,2,8,2014,PCP,
2014,Mar-14,West Hartford,3,9,2014,Alcohol,16
2014,Mar-14,West Hartford,3,9,2014,Barbiturates,
2014,Mar-14,West Hartford,3,9,2014,Crack,
2014,Mar-14,West Hartford,3,9,2014,Heroin,7
2014,Mar-14,West Hartford,3,9,2014,"Marijuana, Hashish, THC",6
2014,Mar-14,West Hartford,3,9,2014,Other,
2014,Mar-14,West Hartford,3,9,2014,Other Opiates and Synthetics,
2014,Mar-14,West Hartford,3,9,2014,PCP,
2014,Apr-14,West Hartford,4,10,2014,Alcohol,15
2014,Apr-14,West Hartford,4,10,2014,Cocaine,
2014,Apr-14,West Hartford,4,10,2014,Crack,
2014,Apr-14,West Hartford,4,10,2014,Heroin,12
2014,Apr-14,West Hartford,4,10,2014,"Marijuana, Hashish, THC",
2014,Apr-14,West Hartford,4,10,2014,Other Opiates and Synthetics,
2014,Apr-14,West Hartford,4,10,2014,PCP,
2014,May-14,West Hartford,5,11,2014,Alcohol,28
2014,May-14,West Hartford,5,11,2014,Benzodiazepines,
2014,May-14,West Hartford,5,11,2014,Cocaine,
2014,May-14,West Hartford,5,11,2014,Heroin,10
2014,May-14,West Hartford,5,11,2014,"Marijuana, Hashish, THC",8
2014,May-14,West Hartford,5,11,2014,Other Opiates and Synthetics,
2014,Jun-14,West Hartford,6,12,2014,Alcohol,26
2014,Jun-14,West Hartford,6,12,2014,Cocaine,
2014,Jun-14,West Hartford,6,12,2014,Heroin,12
2014,Jun-14,West Hartford,6,12,2014,"Marijuana, Hashish, THC",12
2015,Jun-15,Stafford,6,12,2015,Alcohol,9
2014,Jun-14,West Hartford,6,12,2014,Other Opiates and Synthetics,
2014,Jun-14,West Hartford,6,12,2014,PCP,
2014,Jul-13,West Hartford,7,1,2013,Alcohol,23
2014,Jul-13,West Hartford,7,1,2013,Crack,
2014,Jul-13,West Hartford,7,1,2013,"Hallucinogens: LSD, DMS, STP, etc",
2014,Jul-13,West Hartford,7,1,2013,Heroin,14
2014,Jul-13,West Hartford,7,1,2013,"Marijuana, Hashish, THC",
2014,Jul-13,West Hartford,7,1,2013,Methamphetamines,
2014,Jul-13,West Hartford,7,1,2013,Other Opiates and Synthetics,
2014,Jul-13,West Hartford,7,1,2013,PCP,
2014,Aug-13,West Hartford,8,2,2013,Alcohol,23
2014,Aug-13,West Hartford,8,2,2013,Cocaine,
2014,Aug-13,West Hartford,8,2,2013,Crack,
2014,Aug-13,West Hartford,8,2,2013,Heroin,15
2014,Aug-13,West Hartford,8,2,2013,"Marijuana, Hashish, THC",7
2014,Sep-13,West Hartford,9,3,2013,Alcohol,17
2014,Sep-13,West Hartford,9,3,2013,Cocaine,
2014,Sep-13,West Hartford,9,3,2013,Heroin,10
2014,Sep-13,West Hartford,9,3,2013,"Marijuana, Hashish, THC",7
2014,Oct-13,West Hartford,10,4,2013,Alcohol,33
2014,Oct-13,West Hartford,10,4,2013,Heroin,13
2014,Oct-13,West Hartford,10,4,2013,"Marijuana, Hashish, THC",8
2014,Oct-13,West Hartford,10,4,2013,Other Opiates and Synthetics,
2014,Nov-13,West Hartford,11,5,2013,Alcohol,18
2014,Nov-13,West Hartford,11,5,2013,Cocaine,
2014,Nov-13,West Hartford,11,5,2013,Crack,
2014,Nov-13,West Hartford,11,5,2013,Heroin,10
2014,Nov-13,West Hartford,11,5,2013,"Marijuana, Hashish, THC",
2014,Nov-13,West Hartford,11,5,2013,Other Opiates and Synthetics,
2014,Nov-13,West Hartford,11,5,2013,PCP,
2014,Dec-13,West Hartford,12,6,2013,Alcohol,17
2014,Dec-13,West Hartford,12,6,2013,Cocaine,
2014,Dec-13,West Hartford,12,6,2013,Crack,
2014,Dec-13,West Hartford,12,6,2013,Heroin,15
2014,Dec-13,West Hartford,12,6,2013,"Marijuana, Hashish, THC",
2014,Dec-13,West Hartford,12,6,2013,PCP,
2014,Jan-14,West Haven,1,7,2014,Alcohol,17
2014,Jan-14,West Haven,1,7,2014,Barbiturates,
2014,Jan-14,West Haven,1,7,2014,Benzodiazepines,
2014,Jan-14,West Haven,1,7,2014,Cocaine,
2014,Jan-14,West Haven,1,7,2014,Crack,
2014,Jan-14,West Haven,1,7,2014,"Hallucinogens: LSD, DMS, STP, etc",
2014,Jan-14,West Haven,1,7,2014,Heroin,21
2014,Jan-14,West Haven,1,7,2014,"Marijuana, Hashish, THC",
2014,Jan-14,West Haven,1,7,2014,Other Opiates and Synthetics,
2014,Feb-14,West Haven,2,8,2014,Alcohol,29
2014,Feb-14,West Haven,2,8,2014,Benzodiazepines,
2014,Feb-14,West Haven,2,8,2014,Cocaine,
2014,Feb-14,West Haven,2,8,2014,Crack,
2014,Feb-14,West Haven,2,8,2014,Heroin,15
2014,Feb-14,West Haven,2,8,2014,"Marijuana, Hashish, THC",10
2014,Feb-14,West Haven,2,8,2014,Non-Prescriptive Methadone,
